sentence,label,source
Combination therapy shows promise for rare  deadly cancer caused by asbestos,3,press_release
Location of body fat can increase hypertension risk,3,press_release
"Diagnosis seemed to be more important than abnormal examination findings in predicting antibiotic prescribing, although these were correlated.",3,pubmed
"Women in TOPS were more likely to achieve CSWL if older, â‰¥113\\u2009kg, and in larger, newer chapters.",3,pubmed
Our results confirm that APOE variants are associated with obesity in the Saudi population.,3,pubmed
"Our investigation suggests that the ST14CC-PBP3IIb/A clonal group is associated with increased clinical virulence, resistance to several antimicrobial agents, and is persistent over time.",3,pubmed
"Providing futile treatment in the intensive care unit sets off a chain reaction that causes other ill patients needing medical attention to wait for critical care beds, according to a study by researchers from UCLA and RAND Health.",3,press_release
"Measurements taken over time of prostate specific antigen, the most commonly used screening test for prostate cancer in men, improve the accuracy of aggressive prostate cancer detection when compared to a single measurement of PSA, according to a Kaiser Permanente study published today in the British Journal of Urology International.",3,press_release
"However, among men with dyslipidemia, elevated cholesterol and HDL levels were associated with increased and decreased risk of recurrence, respectively.",3,pubmed
Short antibiotic courses safer for breathing tube infections in children,3,press_release
Meta-analysis showed no significant association between HIV-positivity and GDM.,3,pubmed
"Published in the journal Pediatric Emergency Care (Epub ahead of print), the study found externalizing symptoms, such as severe behaviors tied to aggression, were the leading cause of ED visits among children with ASD.",3,press_release
"""Patients that received fast track care had a decreased length of stay.""",3,pubmed
"In a sample of 8,834 patients from across the United States, the researchers looked at how out-of-pocket medication costs affect health outcomes for children.",3,press_release
Exaggerated CD4 + α4β7 + CCR9+ T lymphocyte homing with increased pro-inflammatory cytokine release and intestinal epithelial barrier disruption are associated with delayed gastric emptying.,3,pubmed
"Our study confirms rapid and deep ovarian reserve alteration in young women receiving chemotherapy for breast cancer, and shows moderate AMH recovery in some patients.",3,pubmed
"The diagnosis of biceps tendinitis (OR, 3.5) or long  head of the biceps tearing (OR, 5.1) at or before the time of surgery was an especially significant risk factor for revision surgery.",3,pubmed
But new research conducted at UC Davis Health System published in The Journal of Clinical Endocrinology and Metabolism provides further evidence that the protective benefits of having a pear-body shape may be more myth than reality.,3,press_release
"Breakthrough FN is prevalent among elderly cancer patients receiving adjuvant chemotherapy despite G-CSF support, particularly among patients with more than two comorbidities.",3,pubmed
Endobronchial forceps effective in retrieval of tip embedded inferior vena cava filters,3,press_release
Cannabis use doubles chances of vehicle crash,3,press_release
"Surgeons should caution older patients (>/=60 years) of a higher risk of postoperative complications, and a higher risk associated with duodenal switch.",3,pubmed
PF decreased more rapidly in obese men and women than among those with normal weight.,3,pubmed
"The Swedish study looked at the long-term effects of early menopause on mortality, risk of fragility fracture and osteoporosis.",3,press_release
"""Pregnancy induced progression is seen in the decline of renal functions.""",3,pubmed
Rapid surgical innovation puts patients at risk for medical errors,3,press_release
"These results are probably related with increased androgens,  their effects on insulin resistance and lipid profile, increased BMI and blood pressure.",3,pubmed
"This meta-analysis suggests that rs9939609 A/T polymorphism of FTO gene is associated with PCOS risk, and that A allele is a risk factor for PCOS susceptibility simultaneously.",3,pubmed
Specialized care improves treatment outcomes in patients with sleep apnea,3,press_release
Stroke survivors who smoke raise risk of more strokes  heart attack  death,3,press_release
No other adipose variable was significant.,3,pubmed
Our findings do not support the hypothesis that serum cholesterol and suicide attempts are associated among subjects with major depressive disorder.,3,pubmed
Chemerin showed positive correlations with potent health threatening components of lipid profile including triglyceride and cholesterol levels in adolescents.,3,pubmed
